FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
1287.30468800	-10.4	26238	0.7	5.9	-5.2	6.3	0.4	25.2	
1287.30859400	-10.2	26238	0.5	5.9	-5.4	6.3	0.4	25.2	
1287.31250000	-10.1	26237	0.7	5.9	-5.2	6.3	0.4	25.2	
1287.31640600	-10.1	26236	0.3	5.7	-5.4	6.1	0.4	25.2	
1287.32031300	-10.2	26236	0.5	5.7	-5.2	6.1	0.4	25.2	
1287.32421900	-10.3	26235	0.5	5.9	-5.4	6.1	0.2	25.2	
1287.32812500	-10.2	26234	0.5	5.7	-5.2	5.9	0.2	25.2	
1287.33203100	-9.9	26234	0.3	5.5	-5.2	5.9	0.4	25.2	
1287.33593800	-9.7	26233	0.5	5.7	-5.2	5.7	0.0	25.2	
1287.33984400	-9.4	26232	0.5	5.4	-4.9	5.7	0.3	25.2	
1287.34375000	-9.3	26232	0.3	5.2	-4.9	5.7	0.5	25.2	
1287.34765600	-9.3	26231	0.7	5.2	-4.5	5.5	0.3	25.2	
1287.35156300	-9.5	26231	0.5	5.0	-4.5	5.4	0.4	25.2	
1287.35546900	-9.8	26230	0.5	5.0	-4.5	5.4	0.4	25.2	
1287.35937500	-10.1	26229	0.7	5.0	-4.3	5.2	0.2	25.2	
1287.36328100	-10.4	26229	0.3	4.8	-4.5	5.4	0.6	25.3	
1287.36718800	-10.6	26228	0.5	4.8	-4.3	5.2	0.4	25.3	
1287.37109400	-10.6	26227	0.3	4.7	-4.4	5.2	0.5	25.3	
1287.37500000	-10.6	26227	0.7	4.7	-4.0	5.0	0.3	25.3	
1287.37890600	-10.5	26226	0.7	4.5	-3.8	4.8	0.3	25.3	
1287.38281300	-10.4	26225	0.7	4.5	-3.8	4.8	0.3	25.4	
1287.38671900	-10.4	26225	0.5	4.5	-4.0	4.8	0.3	25.4	
1287.39062500	-10.4	26224	0.5	4.3	-3.8	4.7	0.4	25.4	
1287.39453100	-10.4	26223	0.3	4.3	-4.0	4.7	0.4	25.4	
1287.39843800	-10.4	26222	0.7	4.1	-3.4	4.5	0.4	25.5	
1287.40234400	-10.4	26222	0.7	3.9	-3.3	4.5	0.6	25.5	
1287.40625000	-10.3	26221	0.7	3.8	-3.1	4.1	0.3	25.5	
1287.41015600	-10.1	26220	0.5	3.6	-3.1	4.1	0.5	25.6	
1287.41406300	-9.9	26220	0.5	3.4	-2.9	3.9	0.5	25.6	
1287.41796900	-9.9	26219	0.7	3.4	-2.8	3.8	0.4	25.6	
1287.42187500	-9.9	26219	0.5	3.4	-2.9	3.8	0.4	25.7	
1287.42578100	-9.9	26218	0.5	3.3	-2.8	3.6	0.4	25.7	
1287.42968800	-10.1	26217	0.5	3.6	-3.1	3.8	0.2	25.7	
1287.43359400	-10.2	26217	0.5	3.9	-3.4	3.9	0.0	25.8	
1287.43750000	-10.3	26216	0.5	3.8	-3.3	3.8	0.0	25.8	
1287.44140600	-10.1	26215	0.3	3.8	-3.5	3.9	0.1	25.9	
1287.44531300	-9.9	26215	0.1	3.9	-3.8	3.9	0.0	25.9	
1287.44921900	-9.6	26214	0.3	3.6	-3.3	3.9	0.3	25.9	
1287.45312500	-9.2	26213	0.3	3.6	-3.3	3.9	0.3	25.9	
1287.45703100	-8.9	26213	0.3	3.4	-3.1	3.8	0.4	25.9	
1287.46093800	-8.8	26212	0.3	3.4	-3.1	3.8	0.4	25.9	
1287.46484400	-8.6	26212	0.3	3.3	-2.9	3.6	0.4	25.9	
1287.46875000	-8.4	26211	0.3	3.1	-2.8	3.4	0.3	25.9	
1287.47265600	-8.1	26211	0.3	2.9	-2.6	3.4	0.5	25.9	
1287.47656300	-7.7	26210	0.3	2.8	-2.4	3.3	0.5	25.9	
1287.48046900	-7.3	26210	0.1	2.8	-2.6	3.3	0.5	26.0	
1287.48437500	-6.8	26209	0.3	2.8	-2.4	3.1	0.4	26.0	
1287.48828100	-6.4	26209	0.3	2.8	-2.4	3.3	0.5	26.0	
1287.49218800	-6.3	26208	0.5	2.8	-2.3	3.3	0.5	26.0	
1287.49609400	-6.3	26208	0.3	2.8	-2.4	3.1	0.4	26.0	
1287.50000000	-6.4	26208	0.3	2.8	-2.4	3.1	0.4	26.0	
1287.50390600	-6.6	26207	0.3	2.9	-2.6	3.3	0.3	26.1	
1287.50781300	-6.9	26207	0.3	2.9	-2.6	3.3	0.3	26.1	
1287.51171900	-7.1	26206	0.3	3.3	-2.9	3.4	0.2	26.1	
1287.51562500	-7.3	26206	0.3	3.1	-2.8	3.3	0.1	26.1	
1287.51953100	-7.4	26205	0.3	3.1	-2.8	3.3	0.1	26.1	
1287.52343800	-7.4	26205	0.3	3.3	-2.9	3.4	0.2	26.1	
1287.52734400	-7.3	26204	0.3	3.1	-2.8	3.4	0.3	26.1	
1287.53125000	-7.1	26204	0.7	3.1	-2.4	3.4	0.3	26.1	
1287.53515600	-7.0	26203	0.3	3.3	-2.9	3.3	0.0	26.1	
1287.53906300	-7.0	26203	0.5	3.1	-2.6	3.3	0.1	26.2	
1287.54296900	-7.1	26202	0.5	2.9	-2.4	3.3	0.3	26.2	
1287.54687500	-7.2	26202	0.3	2.9	-2.6	3.3	0.3	26.2	
1287.55078100	-7.3	26201	0.3	2.8	-2.4	3.3	0.5	26.3	
1287.55468800	-7.5	26201	0.5	2.9	-2.4	3.3	0.3	26.4	
1287.55859400	-7.7	26201	0.5	2.9	-2.4	3.1	0.2	26.4	
1287.56250000	-7.8	26200	0.3	2.9	-2.6	3.1	0.2	26.5	
1287.56640600	-7.9	26199	0.3	2.9	-2.6	3.1	0.2	26.6	
1287.57031300	-7.9	26199	0.3	2.9	-2.6	3.1	0.2	26.6	
1287.57421900	-7.9	26198	0.3	2.8	-2.4	3.1	0.4	26.7	
1287.57812500	-7.8	26198	0.5	2.8	-2.3	3.1	0.4	26.7	
1287.58203100	-7.7	26197	0.3	2.8	-2.4	3.1	0.4	26.7	
1287.58593800	-7.6	26197	0.3	2.8	-2.4	3.1	0.4	26.7	
1287.58984400	-7.4	26196	0.3	2.6	-2.3	3.1	0.6	26.7	
1287.59375000	-7.3	26196	0.3	2.8	-2.4	3.1	0.4	26.7	
1287.59765600	-7.3	26196	0.3	2.8	-2.4	2.9	0.2	26.7	
1287.60156300	-7.1	26195	0.3	2.6	-2.3	3.1	0.6	26.7	
1287.60546900	-7.1	26195	0.1	2.8	-2.6	2.9	0.2	26.7	
1287.60937500	-6.9	26194	0.3	2.8	-2.4	2.9	0.2	26.7	
1287.61328100	-6.7	26194	0.3	2.6	-2.3	2.9	0.4	26.7	
1287.61718800	-6.4	26193	0.3	2.6	-2.3	2.9	0.4	26.7	
1287.62109400	-6.0	26193	0.1	2.8	-2.6	2.9	0.2	26.7	
1287.62500000	-5.6	26193	0.3	2.6	-2.3	2.9	0.4	26.7	
1287.62890600	-5.4	26192	0.3	2.8	-2.4	2.9	0.2	26.7	
1287.63281300	-5.4	26192	0.3	2.8	-2.4	3.1	0.4	26.7	
1287.63671900	-5.6	26191	0.3	2.8	-2.4	2.9	0.2	26.7	
1287.64062500	-5.9	26191	0.3	2.8	-2.4	2.9	0.2	26.7	
1287.64453100	-6.2	26191	0.5	2.8	-2.3	2.9	0.2	26.7	
1287.64843800	-6.3	26190	0.3	2.6	-2.3	2.9	0.4	26.7	
1287.65234400	-6.4	26190	0.7	2.8	-2.1	2.9	0.2	26.7	
1287.65625000	-6.4	26189	0.5	2.8	-2.3	2.9	0.2	26.7	
1287.66015600	-6.6	26189	0.3	2.8	-2.4	2.9	0.2	26.7	
1287.66406300	-6.8	26189	0.5	2.8	-2.3	2.9	0.2	26.7	
1287.66796900	-7.1	26188	0.5	2.8	-2.3	2.9	0.2	26.7	
1287.67187500	-7.3	26188	0.5	2.6	-2.1	2.9	0.4	26.7	
1287.67578100	-7.6	26187	0.5	2.6	-2.1	2.9	0.4	26.7	
1287.67968800	-7.7	26187	0.3	2.6	-2.3	2.9	0.4	26.6	
1287.68359400	-7.8	26186	0.5	2.6	-2.1	2.9	0.4	26.6	
1287.68750000	-7.7	26186	0.5	2.6	-2.1	2.8	0.2	26.6	
1287.69140600	-7.4	26185	0.7	2.6	-1.9	2.8	0.2	26.6	
1287.69531300	-7.3	26185	0.5	2.6	-2.1	2.8	0.2	26.6	
1287.69921900	-7.3	26184	0.5	2.4	-1.9	2.8	0.4	26.6	
1287.70312500	-7.3	26184	0.5	2.6	-2.1	2.8	0.2	26.6	
1287.70703100	-7.4	26183	0.3	2.4	-2.1	2.8	0.4	26.6	
1287.71093800	-7.6	26183	0.7	2.4	-1.7	2.8	0.4	26.6	
1287.71484400	-7.8	26182	0.3	2.6	-2.3	2.8	0.2	26.6	
1287.71875000	-7.9	26182	0.3	2.3	-1.9	2.8	0.5	26.6	
1287.72265600	-7.8	26181	0.7	2.4	-1.7	2.8	0.4	26.6	
1287.72656300	-7.7	26181	0.3	2.4	-2.1	2.8	0.4	26.7	
1287.73046900	-7.5	26180	0.7	2.4	-1.7	2.6	0.2	26.7	
1287.73437500	-7.4	26180	0.5	2.3	-1.8	2.8	0.5	26.7	
1287.73828100	-7.2	26179	0.5	2.4	-1.9	2.8	0.4	26.7	
1287.74218800	-7.1	26179	0.3	2.4	-2.1	2.8	0.4	26.7	
1287.74609400	-7.1	26178	0.3	2.4	-2.1	2.8	0.4	26.7	
1287.75000000	-7.2	26178	0.5	2.6	-2.1	2.8	0.2	26.7	
1287.75390600	-7.3	26177	0.5	2.6	-2.1	2.8	0.2	26.7	
1287.75781300	-7.4	26177	0.5	2.6	-2.1	2.8	0.2	26.7	
1287.76171900	-7.4	26176	0.3	2.6	-2.3	2.9	0.4	26.7	
1287.76562500	-7.5	26176	0.3	2.6	-2.3	2.9	0.4	26.7	
1287.76953100	-7.5	26175	0.5	2.6	-2.1	2.9	0.4	26.7	
1287.77343800	-7.4	26175	0.5	2.6	-2.1	2.9	0.4	26.7	
1287.77734400	-7.4	26174	0.5	2.8	-2.3	2.9	0.2	26.8	
1287.78125000	-7.3	26174	0.5	2.9	-2.4	3.1	0.2	26.8	
1287.78515600	-7.1	26174	0.5	2.8	-2.3	3.1	0.4	26.8	
1287.78906300	-6.9	26173	0.3	2.6	-2.3	3.1	0.6	26.8	
1287.79296900	-6.6	26173	0.3	2.8	-2.4	3.1	0.4	26.8	
1287.79687500	-6.6	26172	0.5	2.9	-2.4	3.1	0.2	26.8	
1287.80078100	-6.7	26172	0.3	3.1	-2.8	3.3	0.1	26.9	
1287.80468800	-6.9	26171	0.3	3.1	-2.8	3.3	0.1	26.9	
1287.80859400	-7.1	26171	0.3	3.1	-2.8	3.3	0.1	26.9	
1287.81250000	-7.4	26170	0.3	3.3	-2.9	3.4	0.2	27.0	
1287.81640600	-7.5	26170	0.3	3.3	-2.9	3.4	0.2	27.0	
1287.82031300	-7.5	26169	0.3	3.4	-3.1	3.4	0.0	27.0	
1287.82421900	-7.5	26169	0.3	3.4	-3.1	3.6	0.2	27.1	
1287.82812500	-7.4	26168	0.5	3.4	-2.9	3.6	0.2	27.1	
1287.83203100	-7.4	26168	0.5	3.4	-2.9	3.6	0.2	27.1	
1287.83593800	-7.3	26168	0.5	3.4	-2.9	3.8	0.4	27.1	
1287.83984400	-7.2	26167	0.7	3.6	-2.9	3.8	0.2	27.1	
1287.84375000	-7.1	26167	0.5	3.8	-3.3	3.8	0.0	27.2	
1287.84765600	-7.0	26166	0.5	3.4	-2.9	3.9	0.5	27.2	
1287.85156300	-7.0	26166	0.5	3.6	-3.1	3.9	0.3	27.2	
1287.85546900	-7.0	26165	0.5	3.8	-3.3	4.1	0.3	27.2	
1287.85937500	-7.0	26165	0.5	3.8	-3.3	3.9	0.1	27.2	
1287.86328100	-7.1	26164	0.5	3.9	-3.4	3.9	0.0	27.3	
1287.86718800	-7.3	26164	0.5	3.8	-3.3	4.1	0.3	27.3	
1287.87109400	-7.4	26163	0.5	3.8	-3.3	4.1	0.3	27.3	
1287.87500000	-7.5	26163	0.5	3.8	-3.3	4.1	0.3	27.4	
1287.87890600	-7.6	26162	0.7	3.8	-3.1	4.1	0.3	27.4	
1287.88281300	-7.6	26162	0.7	3.8	-3.1	4.1	0.3	27.5	
1287.88671900	-7.5	26161	0.5	3.8	-3.3	4.1	0.3	27.5	
1287.89062500	-7.4	26161	0.7	3.9	-3.3	4.1	0.2	27.5	
1287.89453100	-7.4	26160	0.7	3.8	-3.1	4.1	0.3	27.5	
1287.89843800	-7.4	26160	0.5	3.8	-3.3	4.1	0.3	27.5	
1287.90234400	-7.6	26159	0.7	3.8	-3.1	4.1	0.3	27.5	
1287.90625000	-7.9	26159	0.5	3.8	-3.3	4.1	0.3	27.5	
1287.91015600	-8.3	26158	0.1	3.6	-3.5	4.1	0.5	27.5	
1287.91406300	-8.8	26158	0.3	3.8	-3.5	4.1	0.3	27.5	
1287.91796900	-9.2	26157	0.3	3.8	-3.5	4.1	0.3	27.5	
1287.92187500	-9.3	26157	0.3	3.6	-3.3	4.1	0.5	27.4	
1287.92578100	-9.3	26156	0.5	3.8	-3.3	4.1	0.3	27.4	
1287.92968800	-8.8	26155	0.3	3.8	-3.5	4.1	0.3	27.4	
1287.93359400	-8.2	26155	0.3	3.8	-3.5	4.1	0.3	27.4	
1287.93750000	-7.4	26154	0.3	3.9	-3.6	4.1	0.2	27.4	
1287.94140600	-6.6	26154	0.5	3.9	-3.4	4.1	0.2	27.4	
1287.94531300	-6.0	26154	0.3	3.9	-3.6	4.1	0.2	27.4	
1287.94921900	-5.8	26153	0.3	3.9	-3.6	4.1	0.2	27.4	
1287.95312500	-5.9	26153	0.3	3.9	-3.6	4.1	0.2	27.4	
1287.95703100	-6.2	26152	0.5	3.9	-3.4	4.1	0.2	27.4	
1287.96093800	-6.5	26152	0.3	3.9	-3.6	4.3	0.4	27.4	
1287.96484400	-6.8	26152	0.3	3.9	-3.6	4.3	0.4	27.4	
1287.96875000	-6.9	26151	0.3	3.9	-3.6	4.3	0.4	27.5	
1287.97265600	-6.9	26151	0.3	3.9	-3.6	4.3	0.4	27.5	
1287.97656300	-6.6	26150	0.3	4.1	-3.8	4.5	0.4	27.5	
1287.98046900	-6.1	26150	0.3	4.3	-4.0	4.5	0.2	27.5	
1287.98437500	-5.8	26149	0.5	4.1	-3.6	4.5	0.4	27.5	
1287.98828100	-5.4	26149	0.3	4.3	-4.0	4.5	0.2	27.5	
1287.99218800	-5.4	26149	0.5	4.3	-3.8	4.5	0.2	27.5	
1287.99609400	-5.6	26148	0.5	4.3	-3.8	4.7	0.4	27.5	
1288.00000000	-5.9	26148	0.5	4.3	-3.8	4.7	0.4	27.5	
1288.00390600	-6.3	26148	0.5	4.3	-3.8	4.7	0.4	27.5	
1288.00781300	-6.6	26147	0.5	4.3	-3.8	4.5	0.2	27.5	
1288.01171900	-7.0	26147	0.3	4.5	-4.2	4.7	0.2	27.5	
1288.01562500	-7.3	26146	0.3	4.5	-4.2	4.7	0.2	27.5	
1288.01953100	-7.6	26146	0.3	4.3	-4.0	4.7	0.4	27.5	
1288.02343800	-7.7	26145	0.3	4.5	-4.2	4.7	0.2	27.5	
1288.02734400	-7.7	26145	0.3	4.5	-4.2	4.7	0.2	27.5	
1288.03125000	-7.6	26144	0.1	4.7	-4.6	4.8	0.1	27.5	
1288.03515600	-7.4	26144	0.3	4.5	-4.2	4.7	0.2	27.5	
1288.03906300	-7.3	26143	0.3	4.5	-4.2	4.7	0.2	27.5	
1288.04296900	-7.2	26143	0.3	4.5	-4.2	4.8	0.3	27.5	
1288.04687500	-7.1	26142	0.3	4.5	-4.2	4.8	0.3	27.5	
1288.05078100	-7.0	26142	0.3	4.7	-4.4	4.8	0.1	27.5	
1288.05468800	-6.8	26141	0.3	4.7	-4.4	4.8	0.1	27.5	
1288.05859400	-6.4	26141	0.3	4.7	-4.4	4.8	0.1	27.5	
1288.06250000	-5.9	26141	0.3	4.7	-4.4	5.0	0.3	27.5	
1288.06640600	-5.6	26140	0.5	4.7	-4.2	4.8	0.1	27.5	
1288.07031300	-5.5	26140	0.5	4.8	-4.3	5.0	0.2	27.5	
1288.07421900	-5.5	26140	0.5	4.7	-4.2	5.0	0.3	27.5	
1288.07812500	-5.6	26139	0.3	4.8	-4.5	5.0	0.2	27.5	
1288.08203100	-5.8	26139	0.5	4.7	-4.2	5.0	0.3	27.5	
1288.08593800	-6.0	26138	0.3	4.7	-4.4	5.0	0.3	27.5	
1288.08984400	-6.1	26138	0.1	4.7	-4.6	5.0	0.3	27.6	
1288.09375000	-6.1	26138	0.3	4.8	-4.5	5.0	0.2	27.6	
1288.09765600	-6.1	26137	0.5	4.8	-4.3	5.0	0.2	27.6	
1288.10156300	-6.2	26137	0.3	4.7	-4.4	5.0	0.3	27.6	
1288.10546900	-6.3	26136	0.3	4.8	-4.5	5.0	0.2	27.6	
1288.10937500	-6.5	26136	0.5	4.8	-4.3	5.0	0.2	27.6	
1288.11328100	-6.6	26136	0.5	4.8	-4.3	5.2	0.4	27.6	
1288.11718800	-6.8	26135	0.5	4.7	-4.2	5.0	0.3	27.6	
1288.12109400	-6.8	26135	0.5	4.7	-4.2	5.0	0.3	27.6	
1288.12500000	-6.5	26134	0.5	4.8	-4.3	5.0	0.2	27.6	
1288.12890600	-6.2	26134	0.7	5.0	-4.3	5.2	0.2	27.6	
1288.13281300	-5.9	26134	0.5	4.8	-4.3	5.2	0.4	27.6	
1288.13671900	-5.9	26133	0.3	4.8	-4.5	5.2	0.4	27.6	
1288.14062500	-6.3	26133	0.5	4.8	-4.3	5.2	0.4	27.6	
1288.14453100	-6.9	26132	0.3	5.0	-4.7	5.2	0.2	27.6	
1288.14843800	-7.6	26132	0.1	5.0	-4.9	5.2	0.2	27.6	
1288.15234400	-8.2	26131	0.1	5.0	-4.9	5.2	0.2	27.6	
1288.15625000	-8.5	26131	0.3	5.0	-4.7	5.2	0.2	27.6	
1288.16015600	-8.6	26130	0.3	5.2	-4.9	5.4	0.2	27.6	
1288.16406300	-8.3	26130	0.3	5.2	-4.9	5.4	0.2	27.5	
1288.16796900	-7.7	26129	0.1	5.2	-5.1	5.5	0.3	27.5	
1288.17187500	-7.1	26129	0.3	5.2	-4.9	5.4	0.2	27.5	
1288.17578100	-6.6	26128	0.5	5.2	-4.7	5.4	0.2	27.5	
1288.17968800	-6.3	26128	0.5	5.2	-4.7	5.4	0.2	27.5	
1288.18359400	-6.1	26127	0.3	5.0	-4.7	5.4	0.4	27.5	
1288.18750000	-6.0	26127	0.3	5.0	-4.7	5.2	0.2	27.5	
1288.19140600	-6.1	26127	0.3	4.8	-4.5	5.4	0.6	27.5	
1288.19531300	-6.3	26126	0.3	4.8	-4.5	5.2	0.4	27.5	
1288.19921900	-6.4	26126	0.3	4.8	-4.5	5.2	0.4	27.5	
1288.20312500	-6.4	26125	0.1	4.7	-4.6	5.0	0.3	27.5	
1288.20703100	-6.4	26125	0.3	4.5	-4.2	4.8	0.3	27.5	
1288.21093800	-6.3	26125	0.5	4.7	-4.2	4.8	0.1	27.6	
1288.21484400	-6.3	26124	0.3	4.5	-4.2	4.8	0.3	27.6	
1288.21875000	-6.1	26124	0.3	4.5	-4.2	4.7	0.2	27.6	
1288.22265600	-6.1	26123	0.5	4.3	-3.8	4.7	0.4	27.6	
1288.22656300	-6.1	26123	0.3	3.9	-3.6	4.5	0.6	27.7	
1288.23046900	-6.3	26123	0.3	4.3	-4.0	4.5	0.2	27.7	
1288.23437500	-6.4	26122	0.5	4.1	-3.6	4.5	0.4	27.7	
1288.23828100	-6.6	26122	0.5	3.9	-3.4	4.3	0.4	27.7	
1288.24218800	-6.7	26121	0.3	3.9	-3.6	4.3	0.4	27.7	
1288.24609400	-6.7	26121	0.5	3.8	-3.3	4.1	0.3	27.7	
1288.25000000	-6.5	26120	0.3	3.8	-3.5	4.1	0.3	27.6	
1288.25390600	-6.1	26120	0.5	3.6	-3.1	4.1	0.5	27.6	
1288.25781300	-5.4	26120	0.3	3.6	-3.3	3.9	0.3	27.6	
1288.26171900	-4.5	26119	0.5	3.4	-2.9	3.9	0.5	27.6	
1288.26562500	-3.9	26119	0.5	3.6	-3.1	3.9	0.3	27.6	
1288.26953100	-3.8	26119	0.5	3.4	-2.9	3.8	0.4	27.6	
1288.27343800	-4.1	26119	0.5	3.1	-2.6	3.6	0.5	27.6	
1288.27734400	-4.8	26118	0.1	3.1	-3.0	3.4	0.3	27.6	
1288.28125000	-5.4	26118	0.5	2.9	-2.4	3.3	0.3	27.6	
1288.28515600	-6.2	26118	0.1	2.8	-2.6	3.1	0.4	27.6	
1288.28906300	-6.8	26117	0.3	2.9	-2.6	3.1	0.2	27.6	
1288.29296900	-7.1	26117	0.3	2.8	-2.4	3.1	0.4	27.6	
1288.29687500	-7.2	26116	0.3	2.9	-2.6	2.9	0.0	27.7	
1288.30078100	-6.9	26116	0.3	3.1	-2.8	3.1	0.0	27.7	
1288.30468800	-6.4	26115	0.3	2.9	-2.6	3.3	0.3	27.7	
1288.30859400	-6.1	26115	0.5	2.9	-2.4	3.3	0.3	27.7	
1288.31250000	-5.8	26114	0.3	3.1	-2.8	3.3	0.1	27.8	
1288.31640600	-5.7	26114	0.1	3.1	-3.0	3.3	0.1	27.8	
1288.32031300	-5.7	26114	0.1	2.9	-2.8	3.3	0.3	27.8	
1288.32421900	-5.8	26113	0.1	2.9	-2.8	3.3	0.3	27.9	
1288.32812500	-5.9	26113	0.3	2.9	-2.6	3.1	0.2	27.9	
1288.33203100	-6.0	26113	0.1	2.6	-2.4	3.1	0.6	27.9	
1288.33593800	-5.8	26112	0.0	2.4	-2.4	2.9	0.6	28.0	
